id_supplier,address,blacklisted,contact_person,date_added,email,industry,is_preferred_supplier,last_updated,name,phone_number,rating,reliability_score,status,tax_id,total_contract_value,under_review
,"9546 Burns Mountain Apt. 919 Alexandrashire, AR 36004",0.0,Samantha Sanchez,2022-09-29,hnorton@example.com,Consulting,0,2024-05-28,Foster Ltd,460-498-2013x73086,A,99.0,Inactive,743466958,25460.52,0
2677.0,USCGC Perez FPO AP 48829,1.0,Jacob Frank,2021-07-27,chloerobinson@example.net,Construction,1,2020-06-04,Cantrell-Scott,001-404-580-0198x578,,75.0,Pending,235345598,53150.64,0
74098.0,"91789 Carter Rapids Williamchester, VI 88700",1.0,Alan Horton,2020-08-25,donna41@example.com,Construction,,2024-03-17,"Parsons, Wilson and Clarke",905.449.0946x26169,C,88.0,Active,435781349,79379.67,1
37849.0,"0704 Victoria Ville Apt. 952 Tammyfurt, CO 18902",1.0,Howard Riley,2022-07-31,taylorlori@example.com,Construction,,2021-11-03,###invalid###,270.605.2557,B,64.0,Active,195677761,,1
8835.0,"96390 Emma Lights South Jillburgh, AK 62905",0.0,Jeffrey Faulkner,2025-03-09,aaronwalton@example.org,Consulting,1,2022-02-07,"Young, Hamilton and Villanueva",618.236.9655x6245,C,70.0,Pending,129927875,37206.81,1
84124.0,"522 Palmer View West Cindy, FM 72583",0.0,Linda Cardenas,2021-11-20,spencerroberto@example.org,Electrical,0,2021-08-20,"Johnson, Cooper and Velasquez",490-576-0379,C,53.0,Pending,,15068.69,
76748.0,###invalid###,1.0,Craig Clark,2021-03-02,harperwilliam@example.com,Construction,0,2024-04-08,"Whitehead, Cooper and Gray",(777)995-1839x025,C,91.0,Inactive,218657989,97628.46,0
52641.0,"4865 Chaney Cliffs Port Michelleshire, IN 87340",0.0,Katherine Robinson,2020-03-19,kgreen@example.com,,0,2020-07-18,Perkins-Hill,986-335-8742,A,71.0,Active,723396503,79454.53,0
78530.0,###invalid###,0.0,Laura Hopkins,2022-02-11,hayley20@example.org,,1,2023-11-26,"Hooper, Erickson and Russell",,B,80.0,Pending,654017363,17978.3,1
35711.0,Unit 7181 Box 1916 DPO AP 28211,1.0,Tracy Hernandez,2021-03-27,salinascourtney@example.com,Consulting,0,2021-01-31,"Miller, Byrd and Medina",001-878-603-4211,A,###invalid###,Inactive,479568262,48330.7,1
34088.0,"1046 Joshua Route Lake Kylehaven, VA 54164",,Vanessa Booker,2024-09-23,ppeterson@example.com,Consulting,0,2023-07-02,Savage and Sons,001-699-289-9255x716,C,78.0,Pending,470606054,95956.29,1
,"7114 Felicia Heights West Margaretside, ID 54604",###invalid###,Tristan Allen,2023-08-06,christophermiller@example.net,Electrical,###invalid###,,"Woods, Kim and Finley",001-960-400-1942x912,A,97.0,Active,212397182,42310.48,0
63334.0,"3455 Robinson Skyway Suite 702 Christophermouth, GU 21304",1.0,Pamela Hudson,2021-02-27,ylogan@example.net,Consulting,0,2022-02-12,"Reid, Nelson and Long",913-973-6010x4916,C,98.0,Pending,831024624,51196.83,1
2605.0,USCGC Jensen FPO AP 92703,1.0,Kimberly Lloyd,2022-01-08,amberturner@example.net,Plumbing,1,,Guerrero-Haney,###invalid###,A,90.0,Inactive,165001607,38353.23,0
83373.0,"12350 Scott Mission Suite 565 North Pamela, IL 25877",0.0,April Anderson,2024-09-16,debbie33@example.net,Electrical,###invalid###,2021-02-08,Harris LLC,,C,57.0,###invalid###,698147407,72528.35,0
31517.0,"0600 Shawn Valleys Emilyfurt, SC 39984",0.0,Jeremy Beard,2022-10-21,,Plumbing,0,2022-11-26,"Diaz, Erickson and Drake",601-476-2580x6998,B,63.0,Pending,851749106,26199.18,1
39630.0,"921 Mcmahon Fords New Chadberg, NE 86934",0.0,Sarah Beck,2022-01-23,mccoyvalerie@example.com,Electrical,1,2024-01-19,Russo Inc,599-724-2197,C,52.0,Active,699624091,65617.38,0
55668.0,"49473 Potts Corner Suite 270 New Brianhaven, GU 66154",0.0,Robert Phillips,2024-05-29,bsnyder@example.com,Plumbing,1,,Bruce Ltd,+1-795-926-1574x85041,###invalid###,60.0,Active,291906782,77958.2,0
92421.0,"723 Peters Port Port Melissa, WI 12296",1.0,Carla Salas,2020-09-15,wadejoe@example.com,Electrical,0,2024-04-30,"Garrison, Cisneros and Chavez",+1-779-457-7008x950,A,64.0,Active,702496334,81955.24,1
68029.0,"72136 Ramsey Knoll Simmonsfurt, ND 88397",0.0,Keith Lee,2021-02-20,debra73@example.com,,1,2022-11-20,###invalid###,269-822-7010x407,B,50.0,Active,875485294,66948.63,0
54447.0,###invalid###,1.0,Dennis Adams,2021-12-04,kristaflores@example.org,Electrical,0,2022-12-30,Wiggins and Sons,3606275964,A,95.0,Active,325859937,54795.04,###invalid###
82602.0,"577 Amanda Wells Suite 046 Lisafort, VT 92292",1.0,Paul Smith,2025-03-01,danielbarrett@example.com,Plumbing,1,2020-08-20,,733.344.9346,A,73.0,Pending,568237244,38428.28,1
80092.0,"24373 Wayne Point Apt. 506 East Phyllisfurt, WI 76615",1.0,Kathy West,2022-06-28,daviserica@example.com,Electrical,0,2021-07-04,Hubbard-Simpson,###invalid###,A,95.0,Inactive,696968505,19570.35,1
13862.0,"3186 Ernest Camp Blankenshipmouth, DE 79666",0.0,Thomas Crawford,2021-02-17,sandrawinters@example.org,Consulting,0,2022-02-17,Griffith-Anthony,(700)642-2214x2752,B,56.0,Active,726004404,79288.33,1
,,0.0,Matthew Mccarthy,###invalid###,normanjacob@example.org,Consulting,1,2024-02-04,Cain Inc,001-636-298-3865x144,C,95.0,Inactive,447400066,47711.29,1
96744.0,"47664 Kevin Loop Suite 632 Lake Scott, WI 72046",1.0,Emily Alvarez,2024-03-04,icosta@example.org,Consulting,0,2021-05-01,"Aguilar, Thompson and Hopkins",602-361-1360x43032,A,69.0,Active,176998368,21726.61,1
93654.0,"496 Sharon Lodge West Jennifer, OH 88116",###invalid###,Natasha Callahan,2024-08-12,vwhite@example.net,Consulting,1,2023-09-17,Allen-Morris,784.917.7046x77142,C,64.0,Pending,980231715,75639.62,1
23913.0,"55302 Martinez Ways Port Kristinmouth, VA 97881",0.0,Brandon Mcgee,2020-01-30,cassandrahall@example.net,Plumbing,1,2021-07-28,"Aguilar, Grant and Meza",(336)538-6111x8810,B,57.0,Pending,875170314,54248.86,1
77843.0,"PSC 8737, Box 6931 APO AA 51315",0.0,Ms. Rachel Hawkins,,walkermichelle@example.com,Consulting,0,2020-09-01,Scott-Rodriguez,+1-428-500-0664,B,77.0,Pending,839962408,,###invalid###
61317.0,"622 Edwards Streets New Marie, PW 36493",1.0,Matthew Mcmillan,2025-01-23,###invalid###,Plumbing,1,2022-11-20,"Villanueva, Clark and White",001-538-238-4146x81329,###invalid###,64.0,Pending,208424939,,0
8714.0,"8271 Fischer Way Suite 871 Lake Samanthabury, KY 94545",1.0,Karl Bush,2025-02-11,farleyricky@example.org,Consulting,###invalid###,2022-02-06,"Reeves, Cook and Moses",+1-344-610-3697x186,B,70.0,Inactive,464303851,40445.22,1
50025.0,"261 Jeremy Pine Suite 187 New Arthurland, SD 51731",1.0,Vanessa Walters,2022-06-11,bellis@example.com,Plumbing,1,2021-11-22,"Pittman, Johnson and Torres",+1-953-951-0392x1809,A,63.0,Pending,287962983,89441.25,0
98331.0,"6300 Hoffman Villages Oneillmouth, MT 53537",0.0,Justin Skinner,2021-06-20,brodriguez@example.com,Electrical,1,,Smith PLC,(516)849-0477x958,,95.0,Inactive,907188304,11623.6,
79663.0,"8608 Joseph Inlet Apt. 959 East Laurenchester, FL 41929",0.0,Roy Randall,,margaretflores@example.net,Electrical,0,2020-08-25,"Dominguez, Anderson and Jennings",001-991-725-1010x6425,C,99.0,Active,6491127,76774.41,1
40592.0,"295 James Fords Maddenfurt, PW 76036",1.0,Mark Smith,2020-09-16,hartdonald@example.net,Construction,,2022-11-03,"Robinson, Novak and Ellis",(235)746-3391,A,55.0,Active,212194994,###invalid###,0
27145.0,"6697 Joseph Harbors South Alexis, MP 55061",1.0,Miguel Mendoza,,jonesjohn@example.com,Electrical,###invalid###,2024-06-16,"Wilson, Foster and Miles",957-638-1519x9632,A,89.0,Pending,616034194,27062.29,1
58246.0,"587 Boone Greens New Ronald, TX 33263",1.0,Valerie Navarro,2024-07-26,christopherwade@example.net,Plumbing,1,2024-12-29,"Nguyen, Smith and Mcdonald",+1-646-698-4619x7542,B,,Inactive,376391518,93360.13,1
75238.0,"03919 Miller Garden Apt. 237 North Katrina, PA 83029",1.0,Matthew Hawkins,2023-07-12,philipandrade@example.net,Construction,0,2023-03-12,Shelton-Hall,+1-354-481-6803x07019,A,,Pending,###invalid###,33880.82,1
22486.0,USCGC Mejia FPO AP 77122,0.0,Michael Smith,2021-10-12,daviddunn@example.net,Consulting,0,2023-04-15,George-Day,848-208-5871,A,78.0,Inactive,463905110,82827.76,0
70716.0,"28200 Martin Hollow Suite 327 Jacobstad, MD 94213",0.0,David Cummings,,john78@example.org,###invalid###,0,2022-12-02,Cooper LLC,(818)561-2309,A,85.0,,917857366,27126.34,0
46334.0,"PSC 4484, Box 0569 APO AP 82354",0.0,Catherine Daniel,2024-10-02,maysbarbara@example.com,Construction,###invalid###,2020-03-30,"Webb, Holland and Anderson",981-982-7136,C,###invalid###,Active,884491836,19266.33,1
12804.0,"1780 Jackson Crest Apt. 587 East Laurieberg, GA 63592",1.0,Philip Greene,2025-04-30,zschmidt@example.net,Consulting,0,2025-03-14,Cain Group,330.438.5548x7032,C,87.0,Pending,,11486.8,1
98049.0,"5015 Theodore Tunnel Apt. 544 New Anthonyfurt, DE 96575",1.0,David Lopez,2025-03-19,jessicacollins@example.net,Plumbing,1,2021-02-02,Martinez LLC,(926)484-2471,A,55.0,Inactive,305227930,22898.86,0
99365.0,"42432 Corey Springs Lake Christina, SD 88456",0.0,Wendy Galloway,2022-08-01,nrowe@example.com,Plumbing,1,2022-01-26,Brown-Nicholson,,A,68.0,Inactive,440368576,24407.41,0
76561.0,"578 Montoya Roads Lake Thomasmouth, AK 69896",1.0,###invalid###,2023-03-13,sydneylambert@example.com,Consulting,1,2024-07-02,Wilson-Aguilar,675-250-8104,B,67.0,###invalid###,,55481.64,1
61225.0,Unit 7662 Box 2615 DPO AA 04763,1.0,Tina Harris,2022-09-22,ngomez@example.com,Electrical,0,2023-10-05,"Pennington, Sims and Foster",001-904-639-9634,B,51.0,Inactive,650022972,51307.02,1
68351.0,"5268 Patel Highway Brandistad, MN 16482",1.0,David Lawrence,2024-06-03,tommy01@example.org,Consulting,1,2023-10-14,Gray-Martinez,839.752.8635x006,B,80.0,Active,150481739,57893.37,1
27437.0,"506 Timothy Grove Apt. 314 Lake Andrew, NY 46448",0.0,James Reid,2020-10-21,akent@example.net,Construction,1,2023-06-22,Griffin-Curry,+1-379-465-3396,C,81.0,Pending,233778690,97700.91,1
30171.0,"285 Linda Bridge Apt. 065 Leeport, CO 11771",0.0,Richard Gonzalez,2020-11-24,nphillips@example.org,Construction,0,2021-02-14,"Santos, Grimes and Glass",001-876-793-9346x2154,B,80.0,Pending,140486253,92261.76,0
48691.0,"95572 Williams Key Apt. 907 Tiffanymouth, MA 59611",0.0,Steven Simmons,2023-06-02,ijuarez@example.com,Construction,1,2022-11-27,Jackson Ltd,,A,73.0,Inactive,477511724,45978.28,1
95335.0,"63447 Kenneth Route South Mathewburgh, NJ 07782",1.0,Luis Miller,2024-06-08,rjordan@example.org,Electrical,0,2024-03-11,"Allen, Warner and Adams",+1-206-794-3321x6930,C,80.0,Inactive,638944698,,1
50934.0,"PSC 7111, Box 2079 APO AP 77055",1.0,Tiffany Stokes,2021-07-13,peggy61@example.org,Electrical,1,2020-10-10,Bryant Inc,+1-328-244-3175,B,51.0,Pending,523418904,51026.75,1
###invalid###,"29461 Craig Estates Suite 006 East Katelynton, MH 50784",0.0,Kristina Williams,,phiggins@example.net,Consulting,1,2020-10-29,"Hernandez, Fritz and Nicholson",430-746-0850x670,B,80.0,Pending,174574127,57336.22,1
9352.0,"4132 Larson Burg Marshmouth, UT 65800",1.0,Erik Nash,2022-09-02,brianrodriguez@example.org,Consulting,1,2024-10-01,###invalid###,+1-294-892-6053,A,80.0,Pending,377137578,97674.43,0
89024.0,"01263 Gomez Wall Apt. 027 Tammystad, MT 32888",1.0,Jennifer Franco,2024-05-27,julia45@example.org,Plumbing,0,###invalid###,Rubio-Thomas,(941)429-8740x8486,C,70.0,Active,877851929,91605.61,1
###invalid###,"1672 Smith Parks Apt. 173 Brianville, WI 69450",1.0,Keith Cameron,2020-10-18,ryan65@example.net,Construction,1,2025-03-31,"Williams, Bowman and Perez",001-891-839-4310x6292,A,53.0,###invalid###,582445070,37346.22,1
84095.0,"56535 Daniel Falls Suite 458 West Stephen, MH 58639",1.0,Daniel Mcknight,2020-12-10,ybarton@example.net,Construction,,2022-05-18,Page-Miller,,B,67.0,Inactive,444179650,89602.5,0
55060.0,"6555 Tate Inlet Apt. 600 South Courtney, MO 52410",0.0,Angel Jackson,2025-03-28,mckeetonya@example.org,Consulting,1,,Smith Ltd,,B,80.0,,545481658,83488.48,1
71589.0,"6299 Hunter Junction East Denise, WV 02999",1.0,Justin Romero,2020-04-17,cbrown@example.com,Plumbing,0,2024-02-08,Ramos Ltd,9036532597,A,58.0,Active,448427237,83177.26,1
54327.0,USNS Spears FPO AA 28606,0.0,Erin Hensley,2020-08-22,catherineenglish@example.net,Construction,0,2023-12-25,Arellano-Martinez,541.469.8997x595,B,94.0,,656689720,56036.71,0
76918.0,"156 Williamson Flat Apt. 835 New Victoria, ME 03092",0.0,James Navarro,2025-04-26,carlsonangelica@example.net,Electrical,0,2022-11-29,"Roberts, Hunt and Daniels",001-646-484-6039x443,B,66.0,Pending,944305879,18294.64,0
96003.0,USS Martinez FPO AA 16198,0.0,Curtis Gonzales,2021-12-28,nwright@example.org,Construction,,2021-05-25,"Myers, Evans and Lucas",001-476-961-2182x93375,,78.0,Active,869030197,79795.35,0
80062.0,"07394 Michelle Lock Ruizborough, MT 72047",0.0,Jessica Lopez,2023-10-04,melissa32@example.com,Construction,###invalid###,2021-04-13,"Harper, Salazar and Madden",,C,64.0,Inactive,177107678,67186.55,0
,"24787 Mckee Stravenue Apt. 316 Hallbury, MI 75343",1.0,Kevin Glover,,fordmichelle@example.net,Construction,,2020-11-23,"Mullins, Kelley and Martinez",(366)270-3402x314,C,83.0,Active,31579204,63390.89,1
###invalid###,"704 Cody Prairie Port Alexander, CA 04104",0.0,Kristen Bowman,2025-01-21,ykeith@example.org,Plumbing,1,2023-11-11,Lane Inc,001-744-643-9907x2979,B,83.0,,329468609,48277.53,1
80054.0,"2775 Jaime Terrace Suite 396 South Lynn, AR 82784",,Carla Smith,2024-08-22,armstrongelizabeth@example.net,Plumbing,0,2020-09-21,"Owen, Morales and Allen",868.540.7494,A,57.0,Inactive,695414235,74483.45,###invalid###
78641.0,"98722 Coffey Tunnel West Paulburgh, MO 46457",1.0,Nicholas Martinez,2024-02-17,jacksonthomas@example.net,Construction,,2022-06-25,Alvarez and Sons,216.202.7027x958,B,70.0,Active,621432768,56917.15,0
27915.0,"0161 Nina Mountains Suite 283 Chadstad, UT 63935",0.0,Leah White,2024-11-01,nicolenguyen@example.org,Construction,1,2022-10-01,Ford PLC,+1-244-785-8421x23005,A,71.0,Active,107659388,,1
92875.0,"018 Miller Divide Apt. 239 New Samuel, CA 74242",1.0,Casey Richmond,2022-08-26,juliebradford@example.com,Consulting,1,2023-01-04,Martinez-Diaz,728.793.0046x365,A,66.0,Inactive,537872666,###invalid###,1
82113.0,"36206 Barnett River New Emily, RI 41803",0.0,Ryan Deleon,2021-09-15,,Construction,1,2022-09-13,,+1-627-373-1949x5541,A,68.0,Pending,844847924,43985.58,1
60223.0,"4625 Richard Plain South Jillbury, WA 59155",1.0,Antonio Lewis,2022-09-14,sharon49@example.org,Plumbing,0,2023-03-23,Gallagher Group,,C,61.0,Active,313591589,15882.34,0
14108.0,"669 Vickie Pine Apt. 638 New Charlesshire, NE 25705",0.0,Shannon Delacruz,2024-10-05,carlanguyen@example.org,Construction,1,2020-12-15,Moore LLC,###invalid###,B,65.0,Pending,355638483,72490.53,0
95527.0,"79966 Heather Plaza Apt. 544 New Lori, AZ 52596",0.0,Kayla Banks,2021-01-08,vwilcox@example.net,Consulting,1,,Black-Hart,577.752.5980x9225,A,92.0,Inactive,533692391,54307.07,0
46321.0,USS Russell FPO AE 53315,,Kevin Cortez,2023-09-01,douglas15@example.net,Plumbing,1,2022-06-08,Bailey and Sons,,B,99.0,Pending,485687803,51238.57,1
90602.0,"11558 Cristina Burg Apt. 209 Wilcoxstad, MP 31318",1.0,Steven Jenkins,2020-10-14,staffordjeffrey@example.net,Plumbing,0,2023-05-23,Smith Inc,001-320-238-9191x99574,C,52.0,Pending,375286858,34235.3,0
31277.0,"4082 Jennifer Mills Pamelatown, AZ 16060",0.0,Michael Spencer,2022-07-25,kathy36@example.org,Plumbing,1,2023-07-11,Johnson-Greene,(711)535-1131,A,,Pending,390328149,56531.01,0
60900.0,"542 Paul Hollow Lake Elainefort, PW 35149",1.0,Brian Hale,2025-04-30,richardsonrichard@example.com,Construction,1,2021-11-12,"Walker, Fitzgerald and Chan",433.971.8175x54065,B,82.0,Active,914262324,52152.97,1
25356.0,"889 Arnold Hill Apt. 437 Danielburgh, WI 14116",1.0,Holly Edwards,2023-08-23,patrick69@example.net,Construction,1,2021-08-02,"Campbell, Boyd and Harper",670-923-8127x0534,B,81.0,Active,891967832,43024.34,0
75887.0,USNV Thomas FPO AE 34345,1.0,Angela Nelson,2022-12-17,eric79@example.com,Construction,0,2025-04-19,Day Inc,(302)542-3637x038,A,91.0,Pending,985742176,48188.86,1
23060.0,"245 Jason Streets West Saraport, FL 01252",1.0,Pamela Banks,2024-11-19,terrijarvis@example.org,Consulting,0,2023-12-29,Hall Ltd,466-916-6779,A,97.0,Active,786445874,25096.07,1
56468.0,"629 Jacob Lane New Ronaldport, IL 64259",0.0,Amanda Brown,2021-05-28,,Plumbing,0,2020-02-07,###invalid###,340-942-8670x177,B,93.0,Inactive,243072102,24499.29,0
45704.0,"41218 David Oval Suite 072 New Robertfurt, ME 28767",0.0,Ronald Harmon,2023-06-16,,Construction,1,2020-09-30,"Finley, Pope and Jordan",9284435260,B,76.0,Active,67141718,55451.13,0
71417.0,"66045 Stephanie Park East Williamborough, VA 94336",0.0,Jose Oneill,2023-08-01,yjones@example.org,Construction,0,2021-12-07,Washington and Sons,804-675-2805,C,77.0,Pending,921130909,35650.0,0
19471.0,"85489 Tim Islands Apt. 744 West Joseph, AR 73919",1.0,Kerry Bond,2024-07-11,msmith@example.org,Electrical,0,###invalid###,"Mcknight, Brown and Grimes",,C,75.0,Pending,453137957,74488.35,0
11890.0,"4670 Davis Estate Apt. 156 Roberthaven, VT 95170",0.0,Michael Marsh,2024-12-22,melissa41@example.net,Electrical,0,2021-01-17,Holmes LLC,889.929.2387x2889,C,85.0,Pending,367832368,61335.93,0
84195.0,"PSC 7565, Box 6856 APO AP 78854",0.0,Daniel Armstrong,2023-11-14,melaniegarrett@example.net,Plumbing,0,2021-03-10,"Lucas, Wilson and Peterson",001-927-517-9520,A,64.0,Active,545351724,99613.81,###invalid###
67098.0,"9578 Williams Villages Suite 807 Lake Heatherland, WY 67609",1.0,Christine Phillips,2024-12-10,lhensley@example.com,Electrical,1,2022-05-24,"Hardin, Lee and Cain",(282)645-1292,A,52.0,Active,412571137,36666.05,1
94826.0,"518 Goodman Stream Apt. 899 East Brentview, MH 12365",1.0,James Adams,2024-11-29,allisonescobar@example.org,Construction,1,,,001-223-847-4245x223,A,66.0,Pending,17904625,97301.06,1
40256.0,"40765 Christine Isle Apt. 518 Andersonchester, WI 46731",1.0,Sandra Snyder,2024-03-02,wyattjoseph@example.net,Electrical,0,2021-05-31,Johnson Inc,453-405-9752x2133,A,###invalid###,Pending,###invalid###,74593.09,
89864.0,Unit 3548 Box 6464 DPO AP 16291,1.0,Jasmine Estrada,2022-06-19,lisamiles@example.com,###invalid###,0,2021-10-02,Boone LLC,+1-550-913-3729x402,C,50.0,Inactive,883856626,43633.65,0
35534.0,"089 Jeanette Oval Suite 023 Aliciachester, MI 11164",0.0,Dennis Wilson,2023-11-21,hsims@example.org,Construction,0,2020-01-02,Carter-Pittman,5692233474,B,65.0,Inactive,697340942,58786.96,1
58219.0,USNV Garcia FPO AA 24640,0.0,Paige Bishop,2022-04-14,william74@example.com,Construction,0,2022-12-18,"Lyons, Lucas and Collier",890.774.4596x94627,A,67.0,Inactive,954277207,###invalid###,1
58029.0,"764 Glenn Corners North Tammyton, MN 08168",1.0,Mr. Clinton Coleman,2025-01-15,tiffany49@example.net,Electrical,1,2020-08-28,"Burch, Thompson and Miles",+1-987-387-5000x4069,B,63.0,Active,299719185,82715.49,1
52553.0,"PSC 8491, Box 7066 APO AA 78192",0.0,Stephanie Delacruz,2020-11-23,nolanseth@example.org,Electrical,0,2021-02-04,,240-223-9227x68157,B,55.0,Inactive,984502825,64862.05,0
###invalid###,"350 Maldonado Gardens North Bethany, ME 43764",0.0,Scott Tanner,2021-06-11,chadperez@example.net,Consulting,1,2022-11-22,Ware Inc,4157629837,A,72.0,Pending,877294720,53851.47,0
55839.0,"3356 Janet Coves West Allison, DC 02287",0.0,Christina Whitaker,2021-03-31,mitchellemily@example.com,###invalid###,,2025-02-09,Buchanan LLC,476-512-6420x633,A,###invalid###,,319804952,51060.62,0
78080.0,"9286 Emily Highway New Scottchester, RI 01416",1.0,Briana Wilcox,2024-10-29,dustinmann@example.org,Plumbing,0,2023-11-10,"Duarte, Jones and Larsen",(873)921-9236,A,,,140264863,90624.58,0
20643.0,"085 Gonzalez Ford East Jamesberg, DC 98007",0.0,James Scott,2021-08-13,coltonroberts@example.net,Consulting,0,2020-03-29,Lopez-Lopez,314-742-2280,B,77.0,Pending,966888542,69037.61,0
25134.0,"PSC 5195, Box 6554 APO AE 08298",0.0,Ashley Chandler,2022-06-19,michael25@example.net,###invalid###,,2021-09-12,Dunn Inc,396-687-6949x11535,B,92.0,Inactive,487968348,11615.82,0
94383.0,"26938 Martin Inlet Suite 625 Friedmanfurt, KY 15091",0.0,Jason Castillo,2021-05-26,luisspencer@example.com,Electrical,0,2024-03-13,###invalid###,541-839-7425,C,50.0,Active,607038302,40785.18,1
71490.0,"PSC 2887, Box 5246 APO AE 29195",1.0,Edwin Turner DDS,2024-02-02,matthewbooker@example.net,Consulting,0,2021-05-05,Fernandez and Sons,001-915-294-4575x29457,B,84.0,Active,340340967,69135.32,1
44513.0,"875 Hopkins Alley Suite 136 Williamshaven, MS 37462",1.0,Lauren Smith,2023-12-23,qmitchell@example.org,Construction,1,2020-05-04,Wong-Cook,562-587-8139x960,B,63.0,,626322064,85812.68,0
19463.0,"7699 Massey Harbor Lake Edwinport, CT 68131",1.0,Brittany Aguilar,2022-07-06,holmeslisa@example.net,Construction,0,2021-07-12,Henry Ltd,272-950-6202,C,90.0,Active,715320379,39607.44,0
29924.0,"8410 Gonzalez Prairie Nicolechester, NY 24898",1.0,,2024-08-03,matthew78@example.net,Consulting,0,2022-06-01,"Evans, Torres and Ball",001-412-934-7060x69945,C,,Active,863519776,61681.31,1
63595.0,"38529 Patrick Valleys Heathertown, DC 15901",###invalid###,Ronald Orozco,2020-09-17,katiemckinney@example.org,Construction,1,2021-03-16,"Pope, Coffey and Adams",445.442.2964x39052,A,58.0,Active,,52350.81,0
53391.0,"PSC 4505, Box 6620 APO AA 40660",1.0,Christina Simpson,2023-03-15,sanchezapril@example.net,Plumbing,,2020-02-28,Schmitt-Mcdonald,(635)826-0546,A,66.0,Active,,67047.29,1
60345.0,"834 Hector Way Suite 218 Port Matthewland, OH 93956",1.0,Anita Arnold,2023-06-18,ynelson@example.com,Construction,1,2025-02-02,Gilmore-Perez,001-430-699-9485,C,76.0,Inactive,###invalid###,59730.68,1
93317.0,"544 Jefferson Field Apt. 356 New Jamesborough, WA 91180",1.0,Matthew Walters,2023-04-03,sarahvargas@example.net,Electrical,1,2023-03-03,Johnson-Hull,(546)756-2018x1430,B,73.0,Inactive,486875435,86006.06,0
21672.0,USNS Wilson FPO AA 03465,1.0,Tara Miller,2023-03-14,ucontreras@example.org,Electrical,1,2020-04-16,"Smith, Chaney and Odonnell",504.242.1281x3457,B,76.0,Pending,622304305,34058.9,1
81977.0,"9960 Shaw Cliffs North Tyler, NJ 97151",1.0,,2023-05-13,michelle44@example.com,Construction,0,2020-12-24,Giles-Hall,241-298-4021x754,A,67.0,Inactive,,,0
12621.0,"4605 Steven Forest Apt. 580 Francisshire, OR 79310",,Lisa Tran,2023-04-07,barnetttravis@example.com,Electrical,0,2021-11-22,"Willis, Taylor and White",001-268-365-6032x872,A,,Pending,239142155,16795.08,1
90291.0,"546 Gibson Drives Apt. 654 New Geoffrey, FL 49292",0.0,Carolyn Sweeney,2021-06-04,ddavis@example.org,###invalid###,0,2022-10-17,Rodriguez-Shaffer,862-867-5819x01906,A,68.0,Inactive,878245256,91669.85,0
15034.0,"590 Wendy Viaduct Madisonchester, CT 61240",0.0,John Duffy,2024-05-18,ramirezbrandy@example.com,Plumbing,1,2024-01-18,Maldonado and Sons,(553)740-4891x44855,B,52.0,Inactive,200921475,,0
84502.0,###invalid###,0.0,Jennifer Russell,2022-04-19,kjones@example.com,Construction,1,2024-11-04,"Johnston, Yang and Anderson",824-531-7114,B,82.0,Pending,856050494,71071.54,
67197.0,"34759 Anne Underpass Jamestown, NC 73097",0.0,Nancy Mendoza,2020-02-10,juarezrenee@example.org,Consulting,0,2021-12-07,"Gregory, Price and Garrett",457-743-1154x108,B,92.0,Pending,710827953,14183.77,1
14333.0,"8527 Sutton Park Patrickhaven, VA 18776",0.0,Gabriel Esparza,2022-04-13,bryantanthony@example.org,Electrical,1,2023-08-15,Savage Inc,(661)462-4877,A,63.0,Active,938873037,50231.41,###invalid###
26037.0,"44861 Anthony Trace Apt. 007 Keithtown, ND 53729",0.0,###invalid###,2022-02-06,terri04@example.org,Consulting,0,2020-08-01,"Mendoza, Carr and Whitaker",206-685-4978,C,67.0,Pending,531211184,60406.8,###invalid###
60198.0,,1.0,Regina Cox,2021-07-15,usmith@example.com,Construction,1,2024-06-03,,308-620-0453x43160,C,###invalid###,Inactive,934030978,49087.47,0
91338.0,"966 Whitney Pines Apt. 744 East Christopher, PW 03811",0.0,,2023-11-20,dcooper@example.com,Construction,1,2024-11-21,Griffin-Rogers,+1-657-636-7097,B,90.0,Pending,774758525,14245.62,0
4850.0,"13008 Ayala Stravenue Allisonville, AZ 16515",0.0,Megan Coleman,2022-11-29,fcalhoun@example.com,Electrical,0,2020-01-27,Hunter-Rivera,###invalid###,B,59.0,Inactive,366667446,,1
24282.0,"270 Schultz Mission Collinsbury, MD 28338",1.0,Wyatt Moore,2021-04-15,zjackson@example.org,Consulting,1,2020-10-28,Cross Inc,(859)448-1063,A,99.0,Pending,891109384,78813.02,0
94452.0,"597 John Parkways West Kayla, PW 77236",0.0,Dr. Casey Scott DDS,2024-12-24,benjaminchristian@example.net,Electrical,1,2020-08-10,Smith-Lin,4678842458,B,71.0,,61026452,15561.89,1
54751.0,Unit 5871 Box 3845 DPO AE 92133,0.0,Dominique Robinson,2020-07-20,joeross@example.com,,0,2025-02-02,"Morris, Mcgee and Mcmillan",514.511.6086,A,74.0,Pending,958336823,,0
65100.0,"1669 Mcfarland Walk Apt. 832 Lake Jeremyland, OH 92163",1.0,Mary Kent,2022-07-16,danielle91@example.org,Consulting,1,2021-08-27,Quinn-Wilkins,384.677.7995,A,95.0,Inactive,511949859,27272.09,0
